x,y,z
-3.50026369,-14.70028496,0.03522657
-3.40026379,-14.70028496,0.03533354
-3.30026388,-14.70028496,0.03545344
-3.20026398,-14.70028496,0.03558386
-3.10026407,-14.70028496,0.03571891
-3.00026417,-14.70028496,0.03585853
-2.90026426,-14.70028496,0.03600267
-2.80026436,-14.70028496,0.03615128
-2.70026445,-14.70028496,0.03619825
-2.60026455,-14.70028496,0.03624351
-2.50026464,-14.70028496,0.03629423
-2.40026474,-14.70028496,0.03635483
-2.30026484,-14.70028496,0.03644144
-2.20026493,-14.70028496,0.03653416
-2.10026503,-14.70028496,0.03663294
-2.00026512,-14.70028496,0.03670239
-1.9002651,-14.70028496,0.03674769
-1.80026507,-14.70028496,0.03679876
-1.70026505,-14.70028496,0.03685559
-1.60026503,-14.70028496,0.03691417
-1.500265,-14.70028496,0.03697565
-1.40026498,-14.70028496,0.03701315
-1.30026495,-14.70028496,0.0370571
-1.20026493,-14.70028496,0.0371075
-1.10026491,-14.70028496,0.03716431
-1.00026488,-14.70028496,0.0372275
-0.90026486,-14.70028496,0.03726026
-0.80026484,-14.70028496,0.03727209
-0.70026481,-14.70028496,0.03728871
-0.60026479,-14.70028496,0.03728072
-0.50026476,-14.70028496,0.03727471
-0.40026477,-14.70028496,0.0372749
-0.30026478,-14.70028496,0.03728129
-0.20026478,-14.70028496,0.03729386
-0.10026478,-14.70028496,0.03731263
-0.00026478,-14.70028496,0.03733867
0.09973522,-14.70028496,0.03733796
0.19973522,-14.70028496,0.03730045
0.29973522,-14.70028496,0.03727767
0.39973521,-14.70028496,0.0372726
0.49973521,-14.70028496,0.03727389
0.5997352,-14.70028496,0.03728152
0.69973522,-14.70028496,0.03729551
0.79973525,-14.70028496,0.03730343
0.89973527,-14.70028496,0.03723794
0.9997353,-14.70028496,0.03717943
1.09973526,-14.70028496,0.0371407
1.19973528,-14.70028496,0.03712106
1.29973531,-14.70028496,0.03710692
1.39973533,-14.70028496,0.03709827
1.49973536,-14.70028496,0.03709513
1.59973538,-14.70028496,0.03702879
1.6997354,-14.70028496,0.03693024
1.79973543,-14.70028496,0.03683766
1.89973545,-14.70028496,0.03675108
1.99973547,-14.70028496,0.03667055
2.0997355,-14.70028496,0.0365961
2.1997354,-14.70028496,0.03652778
2.29973531,-14.70028496,0.03647678
2.39973521,-14.70028496,0.03637656
2.49973512,-14.70028496,0.03625788
2.59973502,-14.70028496,0.03614883
2.69973493,-14.70028496,0.03605293
2.79973483,-14.70028496,0.03596269
2.89973474,-14.70028496,0.03587813
2.99973464,-14.70028496,0.0357993
3.09973454,-14.70028496,0.03572624
3.19973445,-14.70028496,0.03560819
3.29973435,-14.70028496,0.0354828
3.39973426,-14.70028496,0.03537349
3.49973416,-14.70028496,0.035285
3.59973407,-14.70028496,0.03520162
3.69973397,-14.70028496,0.03512338
3.79973388,-14.70028496,0.03505031
3.89973378,-14.70028496,0.03498246
3.99973369,-14.70028496,0.0348927
4.09973383,-14.70028496,0.03472736
4.19973373,-14.70028496,0.03456698
4.29973364,-14.70028496,0.03441161
4.39973354,-14.70028496,0.03426134
4.49973345,-14.70028496,0.03411623
4.59973335,-14.70028496,0.03397635
4.69973326,-14.70028496,0.03384176
4.79973316,-14.70028496,0.03373843
4.89973307,-14.70028496,0.033645
4.99973297,-14.70028496,0.03350656
5.09973288,-14.70028496,0.03334098
5.19973278,-14.70028496,0.03317897
5.29973269,-14.70028496,0.03302058
5.39973259,-14.70028496,0.03286609
5.49973249,-14.70028496,0.0327234
5.5997324,-14.70028496,0.03258532
5.6997323,-14.70028496,0.03245191
5.79973221,-14.70028496,0.03232322
5.89973211,-14.70028496,0.03217916
5.99973202,-14.70028496,0.03193328
6.09973192,-14.70028496,0.03169128
6.19973183,-14.70028496,0.03152032
6.29973173,-14.70028496,0.03136592
6.39973164,-14.70028496,0.0312151
6.49973154,-14.70028496,0.03106793
6.59973145,-14.70028496,0.03092446
6.69973135,-14.70028496,0.03078473
6.79973125,-14.70028496,0.0306488
6.89973116,-14.70028496,0.03051672
6.99973106,-14.70028496,0.03033441
7.09973097,-14.70028496,0.03013314
7.19973087,-14.70028496,0.02993496
7.29973078,-14.70028496,0.0297399
7.39973068,-14.70028496,0.02954804
7.49973059,-14.70028496,0.02935943
7.59973049,-14.70028496,0.02917415
7.6997304,-14.70028496,0.02900327
7.7997303,-14.70028496,0.02887752
7.89973021,-14.70028496,0.02875501
7.99973011,-14.70028496,0.02860795
8.09973049,-14.70028496,0.02843082
8.19973087,-14.70028496,0.02825577
8.29973125,-14.70028496,0.02808284
8.39973164,-14.70028496,0.02791047
8.49973202,-14.70028496,0.02773412
8.5997324,-14.70028496,0.02756032
8.69973278,-14.70028496,0.02738913
8.79973316,-14.70028496,0.02722058
8.89973354,-14.70028496,0.02705473
8.99973392,-14.70028496,0.02685472
9.09973431,-14.70028496,0.02665165
9.19973469,-14.70028496,0.02645032
9.29973507,-14.70028496,0.02626739
9.39973545,-14.70028496,0.02610793
9.49973583,-14.70028496,0.02595057
9.59973621,-14.70028496,0.02579535
9.6997366,-14.70028496,0.0256423
9.79973698,-14.70028496,0.02549147
9.89973736,-14.70028496,0.0253359
9.99973774,-14.70028496,0.0251567
10.09973812,-14.70028496,0.02497903
10.1997385,-14.70028496,0.02480292
10.29973888,-14.70028496,0.02462842
10.39973927,-14.70028496,0.02445555
10.49973965,-14.70028496,0.02428435
10.59974003,-14.70028496,0.02411485
10.69974041,-14.70028496,0.0239471
10.79974079,-14.70028496,0.02378112
10.89974117,-14.70028496,0.02361696
10.99974155,-14.70028496,0.02344274
11.09974194,-14.70028496,0.02327871
11.19974232,-14.70028496,0.02312964
11.2997427,-14.70028496,0.02298191
11.39974308,-14.70028496,0.02283554
11.49974346,-14.70028496,0.02269056
11.59974384,-14.70028496,0.02254699
11.69974422,-14.70028496,0.02240487
11.79974461,-14.70028496,0.02226421
11.89974499,-14.70028496,0.02212505
11.99974537,-14.70028496,0.02198742
12.09974575,-14.70028496,0.02183888
12.19974613,-14.70028496,0.0216769
12.29974651,-14.70028496,0.02151581
12.39974689,-14.70028496,0.02135564
12.49974728,-14.70028496,0.02119639
12.59974766,-14.70028496,0.02103811
12.69974804,-14.70028496,0.02088079
12.79974842,-14.70028496,0.02072448
12.8997488,-14.70028496,0.02056919
12.99974918,-14.70028496,0.02041494
13.09974957,-14.70028496,0.02026176
13.19974995,-14.70028496,0.02010967
13.29975033,-14.70028496,0.01998894
13.39975071,-14.70028496,0.01987082
13.49975109,-14.70028496,0.01975438
13.59975147,-14.70028496,0.01963965
13.69975185,-14.70028496,0.01948528
13.79975224,-14.70028496,0.01933116
13.89975262,-14.70028496,0.01917758
13.999753,-14.70028496,0.01902453
14.09975338,-14.70028496,0.01886802
14.19975376,-14.70028496,0.0186914
14.29975414,-14.70028496,0.01851555
14.39975452,-14.70028496,0.01834051
14.49975491,-14.70028496,0.01816629
14.59975529,-14.70028496,0.01800535
14.69975567,-14.70028496,0.01786149
14.79975605,-14.70028496,0.01771838
14.89975643,-14.70028496,0.01759372
14.99975681,-14.70028496,0.01747049
-14.90028572,-14.60028458,0.01765643
-14.80028534,-14.60028458,0.01778443
-14.70028496,-14.60028458,0.01791068
-14.60028458,-14.60028458,0.01803774
-14.50028419,-14.60028458,0.01816562
-14.40028381,-14.60028458,0.01829428
-14.30028343,-14.60028458,0.01842371
-14.20028305,-14.60028458,0.01855389
-14.10028267,-14.60028458,0.01868482
-14.00028229,-14.60028458,0.01881647
-13.90028191,-14.60028458,0.01897258
-13.80028152,-14.60028458,0.01913784
-13.70028114,-14.60028458,0.01930374
-13.60028076,-14.60028458,0.01947027
-13.50028038,-14.60028458,0.01962587
-13.40028,-14.60028458,0.0197733
-13.30027962,-14.60028458,0.01992196
-13.20027924,-14.60028458,0.02007181
-13.10027885,-14.60028458,0.02022283
-13.00027847,-14.60028458,0.02037499
-12.90027809,-14.60028458,0.02052827
-12.80027771,-14.60028458,0.02068264
-12.70027733,-14.60028458,0.02083808
-12.60027695,-14.60028458,0.02099456
-12.50027657,-14.60028458,0.02115206
-12.40027618,-14.60028458,0.02130741
-12.3002758,-14.60028458,0.02145754
-12.20027542,-14.60028458,0.02160165
-12.10027504,-14.60028458,0.02176231
-12.00027466,-14.60028458,0.02192428
-11.90027428,-14.60028458,0.02208755
-11.8002739,-14.60028458,0.02225207
-11.70027351,-14.60028458,0.02241782
-11.60027313,-14.60028458,0.02258478
-11.50027275,-14.60028458,0.02275292
-11.40027237,-14.60028458,0.02292221
-11.30027199,-14.60028458,0.02307069
-11.20027161,-14.60028458,0.02321047
-11.10027122,-14.60028458,0.02335189
-11.00027084,-14.60028458,0.02350857
-10.90027046,-14.60028458,0.0236973
-10.80027008,-14.60028458,0.02388779
-10.7002697,-14.60028458,0.02408002
-10.60026932,-14.60028458,0.02427394
-10.50026894,-14.60028458,0.0244695
-10.40026855,-14.60028458,0.02466667
-10.30026817,-14.60028458,0.0248112
-10.20026779,-14.60028458,0.02495375
-10.10026741,-14.60028458,0.02509842
-10.00026703,-14.60028458,0.02524519
-9.90026665,-14.60028458,0.02539401
-9.80026627,-14.60028458,0.02557525
-9.70026588,-14.60028458,0.0257687
-9.6002655,-14.60028458,0.02596415
-9.50026512,-14.60028458,0.02614647
-9.40026474,-14.60028458,0.02631007
-9.30026436,-14.60028458,0.02647575
-9.20026398,-14.60028458,0.02664348
-9.1002636,-14.60028458,0.02681321
-9.00026321,-14.60028458,0.0269849
-8.90026283,-14.60028458,0.02716781
-8.80026245,-14.60028458,0.02737937
-8.70026207,-14.60028458,0.02759359
-8.60026169,-14.60028458,0.02781041
-8.50026131,-14.60028458,0.0279858
-8.40026093,-14.60028458,0.0281417
-8.30026054,-14.60028458,0.02830043
-8.20026016,-14.60028458,0.02846196
-8.10025978,-14.60028458,0.02862622
-8.0002594,-14.60028458,0.02879319
-7.90025949,-14.60028458,0.0289628
-7.80025959,-14.60028458,0.02914024
-7.70025969,-14.60028458,0.0293648
-7.60025978,-14.60028458,0.02959266
-7.50025988,-14.60028458,0.02977461
-7.40025997,-14.60028458,0.02993382
-7.30026007,-14.60028458,0.03009655
-7.20026016,-14.60028458,0.03026274
-7.10026026,-14.60028458,0.03043234
-7.00026035,-14.60028458,0.03060528
-6.90026045,-14.60028458,0.03078152
-6.80026054,-14.60028458,0.03096099
-6.70026064,-14.60028458,0.03114364
-6.60026073,-14.60028458,0.03132112
-6.50026083,-14.60028458,0.03147468
-6.40026093,-14.60028458,0.03163267
-6.30026102,-14.60028458,0.03179447
-6.20026112,-14.60028458,0.03196004
-6.10026121,-14.60028458,0.03212931
-6.00026131,-14.60028458,0.03230223
-5.9002614,-14.60028458,0.03247873
-5.8002615,-14.60028458,0.03265311
-5.70026159,-14.60028458,0.03276803
-5.60026169,-14.60028458,0.03288702
-5.50026178,-14.60028458,0.03301004
-5.40026188,-14.60028458,0.03316827
-5.30026197,-14.60028458,0.03334589
-5.20026207,-14.60028458,0.03352812
-5.10026217,-14.60028458,0.03371491
-5.00026226,-14.60028458,0.03387525
-4.90026236,-14.60028458,0.03400115
-4.80026245,-14.60028458,0.03413206
-4.70026255,-14.60028458,0.03426791
-4.60026264,-14.60028458,0.03440864
-4.50026274,-14.60028458,0.03455421
-4.40026283,-14.60028458,0.03470312
-4.30026293,-14.60028458,0.03480873
-4.20026302,-14.60028458,0.03487648
-4.10026312,-14.60028458,0.03498122
-4.00026321,-14.60028458,0.03509827
-3.90026331,-14.60028458,0.03522085
-3.8002634,-14.60028458,0.03534891
-3.7002635,-14.60028458,0.0354824
-3.6002636,-14.60028458,0.03558821
-3.50026369,-14.60028458,0.03568729
-3.40026379,-14.60028458,0.03579238
-3.30026388,-14.60028458,0.03590344
-3.20026398,-14.60028458,0.03602039
-3.10026407,-14.60028458,0.03615005
-3.00026417,-14.60028458,0.03628897
-2.90026426,-14.60028458,0.03643236
-2.80026436,-14.60028458,0.03658017
-2.70026445,-14.60028458,0.03663046
-2.60026455,-14.60028458,0.03667469
-2.50026464,-14.60028458,0.03673451
-2.40026474,-14.60028458,0.03681421
-2.30026484,-14.60028458,0.0369
-2.20026493,-14.60028458,0.03699182
-2.10026503,-14.60028458,0.03708964
-2.00026512,-14.60028458,0.03716179
-1.9002651,-14.60028458,0.037206
-1.80026507,-14.60028458,0.03725592
-1.70026505,-14.60028458,0.03731154
-1.60026503,-14.60028458,0.03737282
-1.500265,-14.60028458,0.0374247
-1.40026498,-14.60028458,0.03746169
-1.30026495,-14.60028458,0.03750508
-1.20026493,-14.60028458,0.03755482
-1.10026491,-14.60028458,0.0376109
-1.00026488,-14.60028458,0.0376733
-0.90026486,-14.60028458,0.03773472
-0.80026484,-14.60028458,0.03774606
-0.70026481,-14.60028458,0.0377491
-0.60026479,-14.60028458,0.03773658
-0.50026476,-14.60028458,0.03773018
-0.40026477,-14.60028458,0.0377299
-0.30026478,-14.60028458,0.03773574
-0.20026478,-14.60028458,0.0377477
-0.10026478,-14.60028458,0.03776577
-0.00026478,-14.60028458,0.03779947
0.09973522,-14.60028458,0.03779698
0.19973522,-14.60028458,0.0377802
0.29973522,-14.60028458,0.03776969
0.39973521,-14.60028458,0.03776544
0.49973521,-14.60028458,0.03776746
0.5997352,-14.60028458,0.03777576
0.69973522,-14.60028458,0.03779031
0.79973525,-14.60028458,0.03778117
0.89973527,-14.60028458,0.03771617
0.9997353,-14.60028458,0.03765805
1.09973526,-14.60028458,0.03760685
1.19973528,-14.60028458,0.03757234
1.29973531,-14.60028458,0.03755913
1.39973533,-14.60028458,0.03755134
1.49973536,-14.60028458,0.037549
1.59973538,-14.60028458,0.03746571
1.6997354,-14.60028458,0.03736789
1.79973543,-14.60028458,0.03727596
1.89973545,-14.60028458,0.03718997
1.99973547,-14.60028458,0.03710995
2.0997355,-14.60028458,0.03703596
2.1997354,-14.60028458,0.03696802
2.29973531,-14.60028458,0.03691238
2.39973521,-14.60028458,0.03680072
2.49973512,-14.60028458,0.03669543
2.59973502,-14.60028458,0.03659564
2.69973493,-14.60028458,0.03650138
2.79973483,-14.60028458,0.03641272
2.89973474,-14.60028458,0.03632968
2.99973464,-14.60028458,0.0362523
3.09973454,-14.60028458,0.03617881
3.19973445,-14.60028458,0.03604858
3.29973435,-14.60028458,0.03592454
3.39973426,-14.60028458,0.03580676
3.49973416,-14.60028458,0.03570752
3.59973407,-14.60028458,0.03562572
3.69973397,-14.60028458,0.035549
3.79973388,-14.60028458,0.0354774
3.89973378,-14.60028458,0.03541096
3.99973369,-14.60028458,0.03530482
4.09973383,-14.60028458,0.0351407
4.19973373,-14.60028458,0.03498149
4.29973364,-14.60028458,0.03482725
4.39973354,-14.60028458,0.03467806
4.49973345,-14.60028458,0.03453397
4.59973335,-14.60028458,0.03439506
4.69973326,-14.60028458,0.03426138
4.79973316,-14.60028458,0.03413299
4.89973307,-14.60028458,0.03402744
4.99973297,-14.60028458,0.0338867
5.09973288,-14.60028458,0.03372241
5.19973278,-14.60028458,0.03356725
5.29973269,-14.60028458,0.03341804
5.39973259,-14.60028458,0.0332733
5.49973249,-14.60028458,0.03313307
5.5997324,-14.60028458,0.03299741
5.6997323,-14.60028458,0.03286639
5.79973221,-14.60028458,0.03274005
5.89973211,-14.60028458,0.0325942
5.99973202,-14.60028458,0.03235032
6.09973192,-14.60028458,0.03211029
6.19973183,-14.60028458,0.03187419
6.29973173,-14.60028458,0.03168808
6.39973164,-14.60028458,0.03153936
6.49973154,-14.60028458,0.03139428
6.59973145,-14.60028458,0.03125286
6.69973135,-14.60028458,0.03111518
6.79973125,-14.60028458,0.03098127
6.89973116,-14.60028458,0.03085118
6.99973106,-14.60028458,0.03066977
7.09973097,-14.60028458,0.03047021
7.19973087,-14.60028458,0.03027371
7.29973078,-14.60028458,0.03008034
7.39973068,-14.60028458,0.02989014
7.49973059,-14.60028458,0.02970318
7.59973049,-14.60028458,0.02951953
7.6997304,-14.60028458,0.02933924
7.7997303,-14.60028458,0.02916238
7.89973021,-14.60028458,0.02902862
7.99973011,-14.60028458,0.02888401
8.09973049,-14.60028458,0.0287082
8.19973087,-14.60028458,0.02853107
8.29973125,-14.60028458,0.02835149
8.39973164,-14.60028458,0.02817438
8.49973202,-14.60028458,0.02799976
8.5997324,-14.60028458,0.0278277
8.69973278,-14.60028458,0.02765823
8.79973316,-14.60028458,0.02749141
8.89973354,-14.60028458,0.02732729
8.99973392,-14.60028458,0.02713165
9.09973431,-14.60028458,0.02692996
9.19973469,-14.60028458,0.02673
9.29973507,-14.60028458,0.02653183
9.39973545,-14.60028458,0.02633547
9.49973583,-14.60028458,0.02617482
9.59973621,-14.60028458,0.02602087
9.6997366,-14.60028458,0.02586909
9.79973698,-14.60028458,0.02571952
9.89973736,-14.60028458,0.02557021
9.99973774,-14.60028458,0.02539207
10.09973812,-14.60028458,0.02521547
10.1997385,-14.60028458,0.02504043
10.29973888,-14.60028458,0.024867
10.39973927,-14.60028458,0.0246952
10.49973965,-14.60028458,0.02452506
10.59974003,-14.60028458,0.02435663
10.69974041,-14.60028458,0.02418994
10.79974079,-14.60028458,0.0240084
10.89974117,-14.60028458,0.02382687
10.99974155,-14.60028458,0.02364625
11.09974194,-14.60028458,0.02346335
11.19974232,-14.60028458,0.02329851
11.2997427,-14.60028458,0.0231522
11.39974308,-14.60028458,0.02300726
11.49974346,-14.60028458,0.02286371
11.59974384,-14.60028458,0.02272159
11.69974422,-14.60028458,0.02258092
11.79974461,-14.60028458,0.02244172
11.89974499,-14.60028458,0.02230403
11.99974537,-14.60028458,0.02216787
12.09974575,-14.60028458,0.0220154
12.19974613,-14.60028458,0.02185446
12.29974651,-14.60028458,0.02169443
12.39974689,-14.60028458,0.02153532
12.49974728,-14.60028458,0.02137715
12.59974766,-14.60028458,0.02121994
12.69974804,-14.60028458,0.02106371
12.79974842,-14.60028458,0.0209085
12.8997488,-14.60028458,0.0207543
12.99974918,-14.60028458,0.02060117
13.09974957,-14.60028458,0.0204491
13.19974995,-14.60028458,0.02029814
13.29975033,-14.60028458,0.0201483
13.39975071,-14.60028458,0.02000163
13.49975109,-14.60028458,0.01988603
13.59975147,-14.60028458,0.01977213
13.69975185,-14.60028458,0.01962527
13.79975224,-14.60028458,0.01947168
13.89975262,-14.60028458,0.01931605
13.999753,-14.60028458,0.01913874
14.09975338,-14.60028458,0.01896218
14.19975376,-14.60028458,0.01878639
14.29975414,-14.60028458,0.01861139
14.39975452,-14.60028458,0.01843721
14.49975491,-14.60028458,0.01826386
14.59975529,-14.60028458,0.01810615
14.69975567,-14.60028458,0.01796311
14.79975605,-14.60028458,0.01782081
14.89975643,-14.60028458,0.01768053
14.99975681,-14.60028458,0.01755811
-14.90028572,-14.50028419,0.01776115
-14.80028534,-14.50028419,0.01789151
-14.70028496,-14.50028419,0.01801679
-14.60028458,-14.50028419,0.01814289
-14.50028419,-14.50028419,0.01826981
-14.40028381,-14.50028419,0.01839753
-14.30028343,-14.50028419,0.01852602
-14.20028305,-14.50028419,0.01865528
-14.10028267,-14.50028419,0.01878529
-14.00028229,-14.50028419,0.0189428
-13.90028191,-14.50028419,0.0191065
-13.80028152,-14.50028419,0.01927088
-13.70028114,-14.50028419,0.01943591
-13.60028076,-14.50028419,0.01960157
-13.50028038,-14.50028419,0.01975912
-13.40028,-14.50028419,0.01990527
-13.30027962,-14.50028419,0.02005266
-13.20027924,-14.50028419,0.02020125
-13.10027885,-14.50028419,0.02035102
-13.00027847,-14.50028419,0.02050195
-12.90027809,-14.50028419,0.020654
-12.80027771,-14.50028419,0.02080716
-12.70027733,-14.50028419,0.02096139
-12.60027695,-14.50028419,0.02111668
-12.50027657,-14.50028419,0.021273
-12.40027618,-14.50028419,0.02143033
-12.3002758,-14.50028419,0.0216222
-12.20027542,-14.50028419,0.02178957
-12.10027504,-14.50028419,0.0219433
-12.00027466,-14.50028419,0.02210339
-11.90027428,-14.50028419,0.02226563
-11.8002739,-14.50028419,0.02242913
-11.70027351,-14.50028419,0.02259388
-11.60027313,-14.50028419,0.02275983
-11.50027275,-14.50028419,0.02292697
-11.40027237,-14.50028419,0.02309526
-11.30027199,-14.50028419,0.02324877
-11.20027161,-14.50028419,0.02338728
-11.10027122,-14.50028419,0.02353481
-11.00027084,-14.50028419,0.02372047
-10.90027046,-14.50028419,0.02390795
-10.80027008,-14.50028419,0.0240972
-10.7002697,-14.50028419,0.02428819
-10.60026932,-14.50028419,0.02448087
-10.50026894,-14.50028419,0.02467521
-10.40026855,-14.50028419,0.02487116
-10.30026817,-14.50028419,0.02502696
-10.20026779,-14.50028419,0.02516798
-10.10026741,-14.50028419,0.02531114
-10.00026703,-14.50028419,0.02545639
-9.90026665,-14.50028419,0.02562741
-9.80026627,-14.50028419,0.0258173
-9.70026588,-14.50028419,0.02600924
-9.6002655,-14.50028419,0.02620319
-9.50026512,-14.50028419,0.02639874
-9.40026474,-14.50028419,0.02656073
-9.30026436,-14.50028419,0.0267248
-9.20026398,-14.50028419,0.02689091
-9.1002636,-14.50028419,0.02705903
-9.00026321,-14.50028419,0.02722911
-8.90026283,-14.50028419,0.0274315
-8.80026245,-14.50028419,0.02764141
-8.70026207,-14.50028419,0.02785398
